57	11	1	3	0	0	1	1	2	28	5	648	1	-1	0	1	1
36	2	2	2	0	1482	1	0	1	18	11	177	2	174	1	3	0
42	4	1	2	0	3052	1	0	2	27	5	32	1	-1	0	1	0
35	6	3	2	0	56	0	0	1	29	8	24	12	-1	0	1	0
52	7	3	1	0	278	1	0	2	7	5	688	2	-1	0	1	0
36	3	2	3	0	3875	1	0	2	27	5	21	5	-1	0	1	0
46	6	1	2	0	-337	1	0	2	27	5	112	1	-1	0	1	0
60	3	3	3	0	366	0	0	1	3	6	593	1	-1	0	1	1
57	10	1	1	0	501	1	1	1	7	8	59	2	-1	0	1	0
48	3	1	3	0	998	1	0	1	29	1	121	3	-1	0	1	0
59	5	1	1	0	0	1	0	3	28	7	97	2	-1	0	1	0
39	3	1	3	0	246	0	0	1	11	8	86	2	-1	0	1	0
44	4	1	2	0	-182	1	1	1	14	5	10	10	-1	0	1	0
27	3	2	3	0	446	0	0	1	23	6	205	3	-1	0	1	0
59	11	1	2	0	1173	0	0	2	9	6	77	2	-1	0	1	0
36	6	3	2	0	5957	1	0	1	18	11	138	2	-1	0	1	0
44	8	1	2	0	205	0	0	1	3	11	289	1	-1	0	1	1
50	8	1	2	0	0	0	0	1	4	8	86	4	-1	0	1	0
41	3	3	3	0	369	1	0	3	22	8	9	3	-1	0	1	0
47	8	1	2	0	1934	0	1	1	14	5	225	1	364	1	2	0
32	6	2	3	0	259	0	0	1	22	7	407	4	-1	0	1	0
38	4	1	2	0	284	1	1	2	3	6	1030	6	-1	0	1	0
55	4	1	4	0	23	0	0	1	13	8	123	2	-1	0	1	0
38	3	2	3	0	1373	0	0	1	22	10	119	4	-1	0	1	0
31	3	2	3	0	62	1	0	1	18	5	175	1	293	5	2	0
38	4	3	2	0	157	0	0	2	9	6	299	5	-1	0	1	0
29	1	2	3	0	991	0	0	1	5	2	563	1	-1	0	1	0
55	2	1	2	0	186	1	1	2	9	5	241	1	-1	0	1	0
35	1	1	2	0	977	1	0	1	4	5	52	4	91	1	3	0
40	5	2	3	0	2893	0	0	1	2	6	76	3	-1	0	1	0
34	4	1	2	0	1897	1	1	1	19	11	441	1	-1	0	1	0
32	6	2	3	0	5514	0	0	1	22	4	319	1	182	1	4	1
33	4	1	2	0	889	1	0	2	18	9	13	1	373	6	4	0
33	3	1	3	0	273	1	0	2	16	5	803	1	-1	0	1	1
37	8	1	2	0	1193	0	0	1	12	5	396	2	-1	0	1	0
58	3	1	3	0	2729	0	0	2	18	6	188	1	-1	0	1	0
36	8	2	2	0	0	0	0	1	20	4	637	1	-1	0	1	0
42	4	1	2	0	230	1	0	2	5	6	175	7	-1	0	1	0
34	6	2	2	0	2729	1	0	1	6	4	945	1	139	1	4	0
35	3	1	3	0	317	1	0	2	23	5	162	3	-1	0	1	0
60	10	1	1	0	517	0	0	2	12	6	1178	3	-1	0	1	0
50	3	1	3	0	-470	1	0	1	8	5	506	2	170	3	2	0
28	5	2	3	0	4579	0	0	1	12	1	409	2	-1	0	1	1
27	4	3	2	0	1	1	0	1	14	7	116	3	-1	0	1	0
37	3	1	3	0	5106	0	0	1	30	4	244	1	-1	0	1	1
31	6	1	3	0	636	1	0	1	4	5	352	4	-1	0	1	1
34	2	1	2	0	1076	0	0	1	12	5	152	1	182	6	4	1
38	3	1	3	0	126	1	0	2	21	5	164	2	-1	0	1	0
32	5	1	2	0	-33	1	0	2	28	5	234	3	-1	0	1	0
37	6	1	2	0	430	0	0	1	27	8	154	4	-1	0	1	0
33	8	1	2	0	-6	1	0	2	7	5	566	2	-1	0	1	0
71	6	1	3	0	383	0	0	1	27	10	327	2	183	3	4	0
27	6	1	2	0	130	1	0	1	7	5	265	3	-1	0	1	0
38	4	1	1	0	2569	0	0	2	9	6	172	1	-1	0	1	0
34	6	2	2	0	201	0	0	1	22	7	257	2	-1	0	1	0
54	11	3	3	0	0	0	0	2	13	5	618	1	-1	0	1	1
30	4	1	2	0	6	1	0	1	28	1	241	3	-1	0	1	0
35	7	2	2	0	475	0	1	1	21	7	936	4	-1	0	1	0
33	4	2	2	0	706	1	0	1	7	4	329	1	322	1	2	0
36	3	1	2	0	1825	1	0	1	14	5	24	1	346	1	2	0
59	5	1	3	0	185	0	0	1	22	6	177	5	138	1	2	0
72	4	1	1	0	4415	0	0	3	13	10	120	1	-1	0	1	0
64	3	1	3	0	679	0	0	3	22	4	135	3	-1	0	1	0
53	6	3	2	0	320	0	0	1	9	7	175	1	-1	0	1	0
35	3	2	3	0	2988	1	0	1	25	5	179	1	-1	0	1	0
58	5	1	2	0	1407	1	0	2	30	5	58	1	-1	0	1	0
40	6	1	2	0	1270	0	0	1	17	4	342	2	-1	0	1	0
41	2	3	2	0	654	1	0	1	13	5	139	2	-1	0	1	0
48	11	1	1	0	5173	1	0	2	18	6	88	8	-1	0	1	0
44	7	1	3	0	3463	1	1	1	28	8	210	3	-1	0	1	0
39	4	1	4	0	0	0	0	1	2	2	731	1	193	3	2	0
61	3	1	3	0	6016	0	0	1	2	2	670	3	-1	0	1	1
36	7	1	1	0	177	1	0	2	12	5	63	5	-1	0	1	0
28	3	1	3	0	3694	0	1	1	8	7	70	2	-1	0	1	0
58	11	2	2	0	1640	0	1	1	4	2	72	6	274	4	2	0
60	8	3	2	0	174	1	0	1	15	5	241	1	364	1	2	0
66	8	2	2	0	10177	0	0	1	5	5	272	4	-1	0	1	0
36	3	2	3	0	490	0	0	1	28	8	207	8	98	1	2	1
49	5	1	2	0	2576	1	0	1	15	5	64	6	-1	0	1	0
40	2	1	2	0	0	0	0	2	12	6	543	2	-1	0	1	0
23	6	2	2	0	598	0	0	1	30	4	166	1	-1	0	1	0
29	3	2	3	0	15459	0	0	1	26	5	245	3	97	7	4	0
44	4	1	1	0	271	1	1	2	9	5	94	1	-1	0	1	0
54	12	1	4	0	2508	0	0	2	20	6	34	8	-1	0	1	0
47	4	1	1	0	320	0	0	3	30	7	203	2	-1	0	1	0
33	8	1	3	0	640	0	0	1	24	7	318	1	-1	0	1	0
30	5	1	2	0	1772	1	0	1	13	4	158	4	-1	0	1	0
27	8	2	2	0	15	0	1	1	21	7	177	1	-1	0	1	0
49	3	3	3	0	2370	1	1	2	17	11	56	1	103	2	3	0
27	2	2	2	0	201	1	0	2	4	6	172	2	-1	0	1	0
51	4	1	2	0	160	1	0	1	7	5	136	1	359	1	2	0
32	8	3	2	1	5	1	1	1	18	5	82	3	363	2	3	0
30	4	2	2	0	75	1	0	2	16	5	123	1	-1	0	1	0
33	8	1	2	0	4902	1	0	1	20	11	110	1	-1	0	1	0
27	4	2	1	0	-79	1	0	2	30	5	385	5	-1	0	1	0
75	11	3	2	0	1341	0	0	1	18	12	415	7	-1	0	1	1
37	2	3	2	0	490	1	0	1	2	2	73	1	-1	0	1	0
36	6	2	2	0	1521	1	0	2	16	6	243	2	-1	0	1	0
37	4	1	2	0	131	1	0	2	9	5	137	2	-1	0	1	0
35	3	1	3	0	8	1	0	2	23	5	55	4	-1	0	1	0
32	2	1	2	0	-632	1	1	1	20	4	18	5	-1	0	1	0
32	8	2	2	0	116	0	1	1	16	7	255	2	-1	0	1	0
35	8	1	1	0	189	1	0	1	11	5	95	1	-1	0	1	0
31	4	1	1	0	2	1	1	1	10	7	112	1	-1	0	1	0
28	4	2	2	0	4229	1	1	1	5	5	205	2	-1	0	1	0
27	2	1	2	0	54	1	0	1	18	5	97	1	370	1	2	0
22	9	2	4	0	549	0	0	1	2	9	154	1	-1	0	1	0
35	4	1	1	0	298	1	0	1	13	5	135	2	370	2	2	0
69	11	1	1	0	579	0	0	1	14	8	230	1	-1	0	1	0
37	7	2	3	0	1467	1	1	1	17	11	349	1	-1	0	1	0
45	8	2	2	0	0	1	0	1	8	5	38	1	-1	0	1	0
47	3	1	3	0	109	1	0	1	22	7	268	1	-1	0	1	0
52	3	1	3	0	-11	1	0	1	11	5	94	4	-1	0	1	0
33	2	1	2	0	90	1	0	1	28	7	263	2	-1	0	1	0
60	4	1	1	0	493	0	0	1	18	8	671	4	-1	0	1	1
33	3	3	2	0	1897	1	1	2	2	6	197	1	-1	0	1	0
44	8	1	2	0	2403	1	0	1	28	1	180	2	-1	0	1	0
38	7	1	2	0	868	0	0	1	20	11	452	2	-1	0	1	0
54	7	1	2	0	653	1	0	2	15	5	352	1	-1	0	1	0
32	1	3	1	0	0	0	0	1	15	7	175	4	-1	0	1	0
33	6	1	2	0	0	1	1	1	19	11	163	2	-1	0	1	0
55	2	3	2	0	218	1	0	2	29	5	200	2	-1	0	1	0
51	4	1	1	0	5050	0	1	2	16	6	75	7	-1	0	1	0
48	4	1	2	0	741	1	0	1	16	4	227	1	-1	0	1	0
37	2	2	2	0	1050	1	0	1	3	2	586	3	-1	0	1	0
33	2	2	2	0	-56	0	1	1	10	7	119	5	-1	0	1	0
30	4	1	1	0	1	1	1	3	22	7	80	2	-1	0	1	0
43	4	1	1	0	-98	1	1	1	12	5	112	2	330	3	3	0
49	6	1	2	0	4667	1	0	2	19	5	130	2	-1	0	1	0
54	1	1	1	0	541	1	0	1	3	2	237	3	-1	0	1	0
31	1	1	3	0	7744	0	0	1	26	8	377	8	-1	0	1	0
54	12	1	4	0	895	0	0	1	7	10	335	1	-1	0	1	1
36	1	1	2	0	-129	1	0	1	29	7	121	3	-1	0	1	0
30	8	1	2	0	0	0	0	1	15	7	127	5	-1	0	1	0
27	6	2	2	0	158	0	0	2	1	7	650	2	-1	0	1	1
30	8	1	2	0	122	1	0	2	16	5	107	1	-1	0	1	0
30	4	1	2	0	673	1	0	2	20	5	610	2	-1	0	1	0
35	6	3	2	0	0	0	0	1	25	8	124	4	-1	0	1	0
33	2	3	2	0	411	1	0	2	8	5	216	1	-1	0	1	0
43	4	3	1	0	-97	1	1	1	31	7	747	4	-1	0	1	0
41	4	1	2	0	-217	1	0	1	11	5	313	1	349	3	3	0
41	3	3	3	0	5037	0	0	1	23	4	252	9	185	5	3	1
46	8	3	2	0	2232	0	0	1	13	2	121	1	-1	0	1	1
54	4	1	2	0	-932	1	0	2	7	5	799	1	-1	0	1	0
32	3	1	3	0	913	1	0	1	23	6	883	1	674	4	2	0
30	6	2	3	0	236	1	0	2	16	5	197	1	-1	0	1	0
40	7	1	1	0	0	1	0	1	11	7	271	2	-1	0	1	0
30	4	1	1	0	2581	0	0	2	12	5	221	2	-1	0	1	0
27	8	1	2	0	639	0	1	1	14	7	243	3	-1	0	1	0
41	4	1	1	0	849	1	0	2	15	5	72	1	-1	0	1	0
54	2	1	2	0	386	1	0	1	2	8	155	2	-1	0	1	0
32	3	2	3	0	1218	1	0	3	28	1	70	2	-1	0	1	0
31	3	1	3	0	2603	1	0	1	11	2	280	4	-1	0	1	1
42	4	1	2	0	-921	1	0	2	26	5	115	2	-1	0	1	0
48	8	1	1	0	607	0	0	2	20	6	29	2	-1	0	1	0
34	4	1	1	0	79	1	0	1	14	5	406	2	-1	0	1	0
55	6	3	2	0	61	1	1	1	25	8	113	3	-1	0	1	0
49	6	1	2	0	1091	0	0	3	30	7	47	2	-1	0	1	0
46	3	3	3	0	743	0	0	2	5	6	36	2	-1	0	1	0
47	7	1	4	0	209	1	0	2	6	5	135	2	-1	0	1	0
24	3	2	3	0	172	0	0	1	3	7	67	2	-1	0	1	0
58	7	1	2	0	2	0	0	2	16	6	684	1	-1	0	1	0
32	3	2	3	0	41	0	0	1	21	8	686	5	-1	0	1	1
25	9	2	2	0	1116	1	0	1	2	3	170	3	-1	0	1	0
49	4	1	2	0	-55	0	0	2	17	6	150	3	-1	0	1	0
59	11	3	2	0	5845	0	0	1	14	5	1060	2	-1	0	1	1
30	3	2	3	0	329	1	0	2	6	6	122	16	-1	0	1	0
46	4	1	2	0	494	1	0	2	26	5	724	1	-1	0	1	0
42	3	1	4	0	1519	0	0	1	19	10	230	1	92	1	4	1
37	7	1	3	0	2685	0	0	2	20	6	187	2	-1	0	1	0
44	4	1	1	0	-14	1	1	2	19	5	179	4	-1	0	1	0
49	2	1	2	0	5673	0	1	1	4	8	357	3	-1	0	1	0
41	4	1	2	0	1459	0	0	2	5	6	82	1	-1	0	1	0
48	6	1	3	0	0	0	0	3	26	8	176	15	-1	0	1	0
31	3	1	2	0	625	1	0	1	7	4	424	1	138	1	2	0
37	9	1	4	0	0	0	0	2	18	6	115	1	-1	0	1	0
51	2	1	2	0	867	1	0	1	3	2	177	2	211	3	2	0
80	11	1	2	0	8304	0	0	3	9	6	712	1	64	12	2	1
32	3	2	3	0	151	1	0	2	6	5	118	1	-1	0	1	0
48	2	1	1	1	-583	1	0	2	2	6	25	7	-1	0	1	0
49	4	1	3	0	1784	0	0	2	12	6	753	1	-1	0	1	0
30	3	1	3	0	3134	1	0	1	17	7	124	1	-1	0	1	0
27	5	2	2	0	49	1	0	1	30	1	208	2	-1	0	1	0
34	6	1	2	0	-346	0	0	1	13	8	136	4	-1	0	1	0
49	3	1	2	0	1623	1	0	1	19	11	1081	2	-1	0	1	1
48	3	1	3	0	60	0	0	3	7	5	376	2	339	7	2	0
40	2	1	2	0	17	0	0	1	4	6	78	1	-1	0	1	0
38	4	1	2	0	2008	1	0	1	18	11	354	1	-1	0	1	0
46	4	1	1	0	91	1	0	1	6	5	29	1	356	2	2	0
41	7	1	3	0	171	1	0	1	19	11	209	1	191	4	2	0
28	3	2	3	0	1027	1	0	1	14	5	433	1	-1	0	1	0
51	2	1	4	0	5801	1	0	2	29	5	147	2	-1	0	1	0
33	4	3	1	0	142	1	0	3	11	5	41	2	300	5	2	0
26	3	2	3	0	205	0	0	2	26	5	111	1	-1	0	1	0
34	8	2	2	0	852	0	0	1	14	4	108	2	-1	0	1	0
27	4	1	2	1	-584	1	0	1	7	5	411	2	-1	0	1	0
42	5	1	2	0	97	0	0	1	10	7	108	2	-1	0	1	0
45	8	1	2	0	204	1	0	1	3	6	224	2	-1	0	1	1
31	6	2	2	0	628	1	0	2	12	5	1083	2	-1	0	1	0
32	3	2	3	0	311	0	0	2	12	5	757	2	-1	0	1	1
39	4	1	1	0	1564	0	0	2	17	6	57	1	-1	0	1	0
26	4	2	2	0	856	1	1	1	30	7	95	5	-1	0	1	0
40	3	2	3	0	1509	0	0	1	15	3	144	2	124	1	2	0
52	2	1	2	0	-888	0	0	1	16	7	135	1	-1	0	1	0
40	6	2	3	0	226	0	0	1	15	1	176	2	-1	0	1	0
48	6	1	2	0	127	0	1	1	7	8	524	5	-1	0	1	0
31	2	1	2	0	413	1	0	2	13	5	65	1	-1	0	1	0
27	8	1	2	0	710	1	1	1	6	5	653	1	334	2	4	1
47	6	1	2	0	1233	1	0	2	11	9	91	1	100	2	3	1
28	3	2	2	0	171	0	0	1	10	3	93	1	-1	0	1	1
40	3	3	3	0	69	1	0	1	6	5	503	2	280	2	2	0
34	8	1	2	0	1499	1	0	1	13	4	186	1	327	2	2	0
29	5	1	3	0	751	1	0	2	23	5	121	2	-1	0	1	0
36	3	1	3	0	61	0	1	1	19	8	452	2	-1	0	1	0
83	11	1	1	0	425	0	0	3	22	6	883	1	140	1	2	1
55	2	3	1	0	2923	1	0	2	15	5	104	2	-1	0	1	0
43	3	3	3	0	99	0	0	1	29	1	24	3	-1	0	1	0
23	9	2	2	0	1021	0	0	3	19	6	79	9	-1	0	1	0
44	6	1	3	0	1146	0	0	1	4	7	178	2	-1	0	1	0
58	4	1	1	0	781	1	0	1	15	5	74	2	-1	0	1	0
29	8	2	2	0	1448	0	0	1	10	3	217	1	184	7	3	0
30	3	2	3	0	604	0	1	1	2	2	475	1	-1	0	1	0
29	8	2	2	0	-194	1	0	1	7	5	127	1	-1	0	1	0
41	6	1	2	0	0	0	0	1	11	3	101	1	-1	0	1	0
35	10	1	1	0	0	1	0	1	14	7	340	3	-1	0	1	0
31	6	2	2	0	1014	1	0	1	23	7	158	4	-1	0	1	0
27	8	2	3	0	73	0	0	1	29	1	242	1	-1	0	1	0
47	2	1	2	0	2597	1	0	2	16	5	323	1	-1	0	1	0
53	5	1	3	0	2627	1	1	2	16	6	18	30	-1	0	1	0
34	3	1	3	0	1906	1	0	1	14	7	68	3	-1	0	1	0
34	4	1	1	0	-319	1	1	1	9	7	134	4	-1	0	1	0
36	3	1	3	0	-296	1	0	1	14	5	113	3	-1	0	1	0
40	6	1	2	0	169	1	0	1	18	8	43	4	-1	0	1	0
37	5	2	3	0	556	0	0	2	17	6	200	2	-1	0	1	0
65	11	3	4	0	300	0	0	1	2	8	245	2	-1	0	1	0
53	6	3	2	0	751	1	0	2	16	5	343	4	-1	0	1	0
28	6	2	2	0	126	0	0	1	3	3	229	1	-1	0	1	0
33	6	3	3	0	-386	1	0	2	23	5	530	1	-1	0	1	0
56	4	1	1	0	379	0	0	1	13	8	58	5	-1	0	1	0
45	5	1	2	0	706	0	0	1	30	4	78	2	176	1	4	0
39	6	1	2	0	9121	0	0	2	5	6	147	1	-1	0	1	0
28	3	2	3	0	1466	1	0	1	25	7	40	1	-1	0	1	0
36	4	1	1	0	0	1	0	1	18	11	618	2	-1	0	1	0
41	4	1	1	0	951	1	0	1	20	4	23	4	-1	0	1	0
46	8	1	2	0	368	0	0	1	20	8	293	1	90	4	3	1
41	4	1	2	0	121	1	0	1	13	5	16	6	176	5	3	0
59	2	1	2	0	204	0	0	1	23	7	286	2	-1	0	1	0
24	8	1	2	0	299	1	0	1	6	5	209	1	321	1	2	0
34	3	1	3	0	4170	1	0	2	21	5	935	1	-1	0	1	0
40	4	1	1	0	-335	1	0	2	27	5	260	1	-1	0	1	0
42	8	1	2	0	3165	1	0	2	16	6	298	4	-1	0	1	0
50	2	1	2	0	254	1	0	1	15	4	397	2	337	1	2	0
25	3	2	3	0	553	1	0	1	17	9	113	4	479	1	2	0
51	2	3	2	0	518	1	0	3	17	11	76	1	-1	0	1	0
50	3	1	3	0	85	0	1	1	1	6	141	1	-1	0	1	0
37	4	1	4	0	603	1	0	2	23	5	773	2	-1	0	1	0
21	2	2	2	0	361	0	0	3	5	6	329	1	95	1	3	0
52	4	1	2	0	-98	1	0	2	7	5	423	1	-1	0	1	0
55	11	1	1	0	4424	0	0	1	5	8	67	4	-1	0	1	0
26	6	2	2	0	2610	1	1	2	2	6	626	1	-1	0	1	0
38	6	1	3	0	3234	0	0	1	18	11	578	2	-1	0	1	1
32	4	1	2	0	687	1	0	2	9	5	61	1	-1	0	1	0
31	4	1	2	0	631	1	0	2	23	5	248	4	-1	0	1	0
34	6	2	2	0	341	0	1	1	29	1	136	1	262	3	2	0
33	6	2	3	0	316	0	0	1	21	8	126	3	-1	0	1	0
35	6	1	2	0	2	0	0	3	28	1	653	3	-1	0	1	0
44	3	1	4	0	415	1	0	3	14	5	7	7	-1	0	1	0
48	3	3	3	0	507	1	0	1	9	4	528	1	-1	0	1	0
29	4	1	2	0	912	1	0	1	13	5	785	1	-1	0	1	0
50	3	1	3	0	0	0	0	1	9	7	243	5	-1	0	1	0
37	4	1	1	0	37	1	0	1	13	5	24	2	362	1	3	0
44	8	2	2	0	2524	0	0	2	19	6	82	1	-1	0	1	0
36	1	2	3	0	9019	1	0	2	11	6	952	3	-1	0	1	0
49	4	3	4	0	39	1	0	1	13	5	27	5	-1	0	1	0
31	4	1	2	0	0	1	0	2	5	5	143	1	-1	0	1	0
49	6	3	2	0	265	1	0	2	12	5	274	6	-1	0	1	0
35	4	2	2	0	0	1	0	1	16	4	1174	1	345	4	3	1
57	8	3	4	0	4012	0	0	1	20	11	915	1	-1	0	1	0
42	4	1	1	0	1520	1	0	1	5	2	115	1	-1	0	1	0
36	4	3	2	0	-140	1	0	2	26	5	222	2	-1	0	1	0
75	11	3	1	0	852	0	0	1	15	3	341	1	-1	0	1	0
38	4	2	2	0	578	1	0	2	21	5	112	2	-1	0	1	0
40	4	1	1	1	0	1	0	2	6	5	64	2	-1	0	1	0
38	2	2	2	0	2253	1	0	1	13	5	937	3	-1	0	1	1
34	3	2	3	0	1171	1	0	1	10	7	129	1	-1	0	1	0
29	6	2	3	0	452	1	0	1	11	5	59	1	-1	0	1	0
28	8	1	2	0	-97	1	0	1	29	1	79	1	225	2	4	0
79	11	1	2	0	4738	0	0	3	9	7	151	5	-1	0	1	0
51	8	3	2	0	467	1	0	2	19	5	83	1	-1	0	1	0
32	9	2	3	0	0	0	0	1	6	8	101	5	3	6	3	0
36	3	1	3	0	495	0	0	1	5	8	157	3	97	2	4	1
38	7	1	2	0	157	0	1	1	15	5	57	11	366	1	3	0
49	5	1	2	0	358	1	1	2	13	5	176	3	-1	0	1	0
42	2	1	2	0	292	1	0	1	11	5	222	3	-1	0	1	0
43	4	1	1	0	7343	1	0	2	2	6	217	4	-1	0	1	0
34	4	1	2	0	-563	1	0	2	26	5	252	1	-1	0	1	0
59	11	2	2	0	351	1	0	2	27	5	1063	5	-1	0	1	1
35	12	1	1	0	365	0	0	1	29	8	41	2	-1	0	1	0
33	4	2	2	0	13494	1	0	2	20	6	27	25	-1	0	1	0
34	8	2	2	0	846	1	0	1	17	4	758	2	-1	0	1	0
64	11	1	2	0	1574	0	0	3	29	7	301	3	-1	0	1	1
34	7	1	3	0	-28	1	0	1	16	7	574	1	-1	0	1	0
77	11	1	3	0	0	0	0	1	16	10	847	1	60	1	4	1
57	11	1	1	0	2927	0	1	3	30	7	78	5	-1	0	1	0
30	4	1	2	0	501	1	1	2	27	5	514	1	-1	0	1	0
56	10	3	1	1	1238	0	0	2	5	6	1558	1	-1	0	1	1
49	12	1	4	0	301	0	0	1	14	8	789	2	-1	0	1	0
73	11	1	1	0	1388	0	0	1	20	7	146	3	190	3	4	0
39	6	2	2	0	102	1	0	1	14	8	272	2	-1	0	1	0
57	6	3	1	0	13	1	0	1	8	5	323	2	368	2	2	0
32	5	1	2	0	413	1	0	1	11	7	712	2	-1	0	1	0
32	6	2	3	0	4665	1	0	2	21	5	860	2	-1	0	1	1
45	8	1	2	0	638	1	0	1	20	8	75	9	-1	0	1	0
32	4	1	2	0	101	1	0	2	19	5	191	4	-1	0	1	0
31	3	1	3	0	1224	1	1	1	24	7	1441	2	-1	0	1	1
49	5	1	2	0	1103	0	0	1	12	8	428	2	-1	0	1	0
29	2	1	2	0	3748	0	0	1	28	5	322	3	-1	0	1	0
55	6	1	2	0	955	1	0	1	29	1	104	1	-1	0	1	0
30	8	1	2	0	518	1	0	1	8	5	127	1	-1	0	1	0
45	2	2	1	0	1893	1	0	2	3	6	1259	6	-1	0	1	1
39	6	1	3	0	14	0	0	1	28	1	114	2	-1	0	1	0
36	8	1	2	0	-423	1	1	2	13	5	106	1	-1	0	1	0
33	3	1	3	0	3696	0	0	1	19	11	305	1	182	3	2	0
36	3	1	3	0	2987	1	0	1	12	8	307	1	-1	0	1	1
31	6	2	2	0	433	0	0	1	11	8	1504	2	-1	0	1	0
36	6	1	4	0	756	0	0	1	11	7	396	3	-1	0	1	0
38	6	2	3	0	0	1	0	1	1	6	71	1	-1	0	1	0
33	12	1	2	0	2727	0	0	1	6	8	205	3	-1	0	1	0
40	6	1	2	0	93	1	0	2	13	5	134	2	-1	0	1	0
31	4	1	2	0	1766	0	1	1	5	6	166	2	-1	0	1	1
39	2	1	2	0	124	1	0	1	31	7	81	5	-1	0	1	0
33	8	1	3	0	69	0	1	1	4	5	77	2	-1	0	1	0
53	2	3	2	0	0	0	0	1	12	3	80	2	-1	0	1	1
38	3	1	3	0	0	1	0	1	13	5	537	5	303	2	2	0
59	6	1	2	0	259	0	0	1	15	6	415	1	89	1	4	1
55	4	1	1	0	4103	0	0	1	19	11	291	1	-1	0	1	0
38	6	2	3	0	744	1	0	1	14	5	283	1	288	12	3	0
48	2	1	2	0	116	1	0	3	20	4	70	4	-1	0	1	0
53	4	1	2	0	70	1	0	2	5	5	611	2	-1	0	1	0
44	8	3	2	0	432	0	0	1	9	2	132	3	-1	0	1	0
57	3	1	3	0	1172	0	0	2	18	6	26	1	-1	0	1	0
29	4	2	2	0	9	1	0	1	11	5	262	3	-1	0	1	0
31	2	1	2	0	428	1	0	2	21	5	272	1	-1	0	1	0
35	6	2	3	0	7546	1	0	1	28	12	137	1	122	3	2	0
31	4	1	1	0	620	0	0	1	30	3	95	1	-1	0	1	0
35	5	1	3	0	8647	0	0	1	19	11	140	2	-1	0	1	0
40	3	2	2	0	192	1	0	2	16	5	71	11	-1	0	1	0
39	4	1	2	0	0	1	0	1	7	5	502	1	7	2	2	0
43	6	2	3	0	27733	1	0	2	3	6	164	7	-1	0	1	0
44	7	1	1	0	276	1	1	2	15	5	219	1	-1	0	1	0
29	6	2	2	0	113	0	0	1	12	2	328	2	183	4	4	1
40	6	1	2	0	782	1	0	2	14	5	224	2	-1	0	1	0
33	7	1	1	0	82	1	0	1	18	11	63	2	-1	0	1	0
46	3	1	3	0	1008	0	0	1	29	8	24	13	-1	0	1	0
27	12	2	3	0	6421	0	0	3	28	1	147	4	-1	0	1	0
26	8	2	2	0	443	0	0	1	30	7	84	3	-1	0	1	0
41	6	1	2	0	351	1	0	1	9	7	175	1	-1	0	1	0
34	6	1	3	0	5060	1	0	1	21	8	12	21	-1	0	1	0
39	6	2	3	0	-41	0	1	1	25	8	40	15	-1	0	1	0
27	2	2	2	0	-124	0	0	1	18	7	217	1	-1	0	1	0
31	4	1	2	0	79	1	1	1	23	7	235	11	-1	0	1	0
44	1	2	2	0	3945	0	0	1	28	1	255	1	-1	0	1	0
55	11	1	3	0	197	0	1	1	8	7	256	1	-1	0	1	0
51	4	3	1	0	837	0	0	3	30	7	41	2	-1	0	1	0
50	3	1	3	0	-94	0	1	2	25	6	75	1	-1	0	1	0
30	2	1	2	0	1743	1	0	1	5	2	192	4	-1	0	1	0
46	6	1	2	0	57	0	0	2	28	5	796	1	-1	0	1	1
49	8	1	2	0	635	0	0	1	25	8	220	3	-1	0	1	0
56	11	1	2	0	-113	1	1	1	12	8	614	2	-1	0	1	0
47	8	3	2	0	225	0	0	1	28	8	1126	4	-1	0	1	1
30	8	1	2	0	124	0	0	3	16	6	161	2	-1	0	1	0
36	7	2	2	0	475	0	0	1	25	7	141	3	-1	0	1	0
40	3	1	3	0	-7	0	1	3	25	7	697	1	-1	0	1	0
37	6	2	2	1	375	0	0	2	9	6	223	2	-1	0	1	0
42	8	3	2	0	936	0	0	1	30	1	931	1	-1	0	1	1
45	6	1	2	0	1415	1	0	1	17	11	483	1	116	1	2	0
34	1	2	2	0	0	0	0	1	17	11	63	2	-1	0	1	0
27	8	2	2	0	3638	0	0	1	11	7	271	5	-1	0	1	0
30	4	1	2	0	-99	1	0	1	15	5	144	5	-1	0	1	0
32	6	1	2	0	167	1	1	1	8	8	79	3	-1	0	1	0
46	10	1	1	0	19	1	0	3	21	7	171	1	-1	0	1	0
29	5	1	3	0	242	1	0	1	18	7	73	4	-1	0	1	0
53	12	1	4	0	13	0	0	3	28	1	69	1	-1	0	1	0
32	6	1	2	0	286	0	0	1	20	4	60	1	343	4	2	0
49	1	1	2	0	769	1	0	2	14	5	257	1	-1	0	1	0
35	3	1	3	0	93	0	0	1	4	5	198	2	88	1	3	0
38	4	1	2	0	1663	1	0	1	13	4	217	3	327	1	2	0
39	7	1	1	0	238	1	1	1	19	11	134	1	-1	0	1	0
34	6	2	2	0	2178	1	0	1	26	5	41	1	-1	0	1	0
42	4	1	1	0	792	1	1	1	19	11	611	2	175	12	3	0
35	4	2	4	0	871	1	0	2	6	6	216	3	-1	0	1	0
60	8	1	2	0	1025	0	0	1	6	8	388	8	-1	0	1	0
57	6	3	2	0	63	1	0	2	5	5	242	1	-1	0	1	0
31	4	2	2	0	16	0	0	1	7	7	387	1	-1	0	1	0
29	3	2	2	0	417	0	0	1	7	10	90	1	-1	0	1	0
41	2	1	2	0	3992	1	0	3	20	11	281	2	-1	0	1	0
46	4	1	1	0	2749	1	0	1	17	11	332	1	-1	0	1	0
